3689.00,94.62
3688.00,94.69
3687.00,94.76
3686.00,94.77
3685.00,94.78
3684.00,94.84
3683.00,94.93
3682.00,94.97
3681.00,94.96
3680.00,94.94
3679.00,94.86
3678.00,94.70
3677.00,94.49
3676.00,94.38
3675.00,94.40
3674.00,94.40
3673.00,94.30
3672.00,94.21
3671.00,94.26
3670.00,94.40
3669.00,94.52
3668.00,94.57
3667.00,94.60
3666.00,94.68
3665.00,94.80
3664.00,94.91
3663.00,94.97
3662.00,95.00
3661.00,95.00
3660.00,94.97
3659.00,94.89
3658.00,94.80
3657.00,94.78
3656.00,94.80
3655.00,94.78
3654.00,94.67
3653.00,94.52
3652.00,94.47
3651.00,94.47
3650.00,94.34
3649.00,94.08
3648.00,93.90
3647.00,93.92
3646.00,94.07
3645.00,94.23
3644.00,94.37
3643.00,94.51
3642.00,94.63
3641.00,94.70
3640.00,94.72
3639.00,94.72
3638.00,94.72
3637.00,94.70
3636.00,94.65
3635.00,94.61
3634.00,94.59
3633.00,94.53
3632.00,94.40
3631.00,94.25
3630.00,94.16
3629.00,94.16
3628.00,94.21
3627.00,94.23
3626.00,94.24
3625.00,94.29
3624.00,94.40
3623.00,94.49
3622.00,94.52
3621.00,94.49
3620.00,94.44
3619.00,94.41
3618.00,94.38
3617.00,94.33
3616.00,94.27
3615.00,94.23
3614.00,94.22
3613.00,94.25
3612.00,94.27
3611.00,94.27
3610.00,94.27
3609.00,94.29
3608.00,94.33
3607.00,94.37
3606.00,94.41
3605.00,94.48
3604.00,94.56
3603.00,94.63
3602.00,94.68
3601.00,94.68
3600.00,94.65
3599.00,94.61
3598.00,94.57
3597.00,94.54
3596.00,94.51
3595.00,94.51
3594.00,94.52
3593.00,94.55
3592.00,94.57
3591.00,94.58
3590.00,94.57
3589.00,94.55
3588.00,94.51
3587.00,94.47
3586.00,94.48
3585.00,94.52
3584.00,94.59
3583.00,94.68
3582.00,94.77
3581.00,94.83
3580.00,94.87
3579.00,94.89
3578.00,94.90
3577.00,94.90
3576.00,94.91
3575.00,94.91
3574.00,94.93
3573.00,94.94
3572.00,94.94
3571.00,94.93
3570.00,94.88
3569.00,94.80
3568.00,94.69
3567.00,94.55
3566.00,94.47
3565.00,94.47
3564.00,94.53
3563.00,94.63
3562.00,94.74
3561.00,94.84
3560.00,94.91
3559.00,94.95
3558.00,94.99
3557.00,95.03
3556.00,95.06
3555.00,95.07
3554.00,95.06
3553.00,95.03
3552.00,95.01
3551.00,95.01
3550.00,95.01
3549.00,95.01
3548.00,95.02
3547.00,95.01
3546.00,94.98
3545.00,94.96
3544.00,94.95
3543.00,94.98
3542.00,95.04
3541.00,95.11
3540.00,95.17
3539.00,95.21
3538.00,95.23
3537.00,95.23
3536.00,95.23
3535.00,95.24
3534.00,95.25
3533.00,95.27
3532.00,95.29
3531.00,95.30
3530.00,95.29
3529.00,95.26
3528.00,95.23
3527.00,95.21
3526.00,95.20
3525.00,95.19
3524.00,95.20
3523.00,95.21
3522.00,95.24
3521.00,95.27
3520.00,95.31
3519.00,95.35
3518.00,95.39
3517.00,95.43
3516.00,95.45
3515.00,95.46
3514.00,95.48
3513.00,95.48
3512.00,95.47
3511.00,95.45
3510.00,95.43
3509.00,95.43
3508.00,95.44
3507.00,95.46
3506.00,95.48
3505.00,95.49
3504.00,95.47
3503.00,95.45
3502.00,95.44
3501.00,95.44
3500.00,95.47
3499.00,95.51
3498.00,95.55
3497.00,95.57
3496.00,95.58
3495.00,95.59
3494.00,95.59
3493.00,95.60
3492.00,95.61
3491.00,95.63
3490.00,95.63
3489.00,95.63
3488.00,95.63
3487.00,95.62
3486.00,95.62
3485.00,95.62
3484.00,95.63
3483.00,95.63
3482.00,95.63
3481.00,95.63
3480.00,95.63
3479.00,95.63
3478.00,95.65
3477.00,95.66
3476.00,95.67
3475.00,95.67
3474.00,95.68
3473.00,95.69
3472.00,95.71
3471.00,95.74
3470.00,95.75
3469.00,95.76
3468.00,95.75
3467.00,95.74
3466.00,95.73
3465.00,95.72
3464.00,95.71
3463.00,95.71
3462.00,95.71
3461.00,95.71
3460.00,95.71
3459.00,95.70
3458.00,95.70
3457.00,95.70
3456.00,95.70
3455.00,95.71
3454.00,95.71
3453.00,95.72
3452.00,95.73
3451.00,95.74
3450.00,95.74
3449.00,95.72
3448.00,95.70
3447.00,95.67
3446.00,95.65
3445.00,95.65
3444.00,95.65
3443.00,95.68
3442.00,95.70
3441.00,95.73
3440.00,95.76
3439.00,95.79
3438.00,95.81
3437.00,95.83
3436.00,95.84
3435.00,95.84
3434.00,95.84
3433.00,95.84
3432.00,95.84
3431.00,95.84
3430.00,95.85
3429.00,95.84
3428.00,95.84
3427.00,95.85
3426.00,95.86
3425.00,95.87
3424.00,95.88
3423.00,95.89
3422.00,95.89
3421.00,95.88
3420.00,95.87
3419.00,95.87
3418.00,95.89
3417.00,95.92
3416.00,95.95
3415.00,95.98
3414.00,95.99
3413.00,96.00
3412.00,96.01
3411.00,96.01
3410.00,96.02
3409.00,96.02
3408.00,96.02
3407.00,96.03
3406.00,96.04
3405.00,96.05
3404.00,96.06
3403.00,96.07
3402.00,96.08
3401.00,96.09
3400.00,96.08
3399.00,96.08
3398.00,96.08
3397.00,96.08
